# file...... outputs/current_output_3.csv
# date...... Fri May  3 12:31:31 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,branch_3_meter_1:measured_current_A,branch_1_meter_1:measured_current_B,branch_1_meter_1:measured_current_C,branch_1_meter_2:measured_current_A,branch_1_meter_2:measured_current_B,branch_1_meter_2:measured_current_C,branch_1_meter_3:measured_current_A,branch_1_meter_3:measured_current_B,branch_1_meter_3:measured_current_C,branch_1_meter_4:measured_current_A,branch_1_meter_4:measured_current_B,branch_1_meter_4:measured_current_C,branch_1_meter_5:measured_current_A,branch_1_meter_5:measured_current_B,branch_1_meter_5:measured_current_C
2013-07-01 08:14:00 PDT,+0+0j,-0.200096-0.280322j,+0.170836-0.295413j,+0.128705-0.0165661j,-0.118101-0.154814j,+0.170836-0.295413j,+0.128705-0.0165661j,-0.118101-0.154814j,+0.12813-0.221558j,+0.128705-0.0165661j,-0.118101-0.154814j,+0.0854227-0.147703j,+0.128705-0.0165661j,-0.160735-0.228716j,+0.0854227-0.147703j
2013-07-01 08:15:00 PDT,+0+0j,-0.19676-0.274536j,+0.1753-0.30312j,+0.124251-0.01657j,-0.114766-0.149028j,+0.1753-0.30312j,+0.124251-0.01657j,-0.114766-0.149028j,+0.131477-0.227337j,+0.124251-0.01657j,-0.114766-0.149028j,+0.0876546-0.151556j,+0.124251-0.01657j,-0.158511-0.224858j,+0.0876546-0.151556j
2013-07-01 08:16:00 PDT,+0+0j,-0.165588-0.220443j,+0.217034-0.375151j,+0.0826209-0.0166131j,-0.0835961-0.094933j,+0.217034-0.375151j,+0.0826209-0.0166131j,-0.0835961-0.094933j,+0.16278-0.28136j,+0.0826209-0.0166131j,-0.0835961-0.094933j,+0.108524-0.187569j,+0.0826209-0.0166131j,-0.137728-0.188799j,+0.108524-0.187569j
2013-07-01 08:17:00 PDT,+0+0j,-0.162159-0.21449j,+0.221629-0.383077j,+0.0780395-0.0166186j,-0.0801671-0.0889793j,+0.221629-0.383077j,+0.0780395-0.0166186j,-0.0801671-0.0889793j,+0.166225-0.287304j,+0.0780395-0.0166186j,-0.0801671-0.0889793j,+0.110821-0.191532j,+0.0780395-0.0166186j,-0.135442-0.18483j,+0.110821-0.191532j
2013-07-01 08:18:00 PDT,+0+0j,-0.158684-0.208456j,+0.226285-0.39111j,+0.073396-0.0166244j,-0.0766918-0.0829448j,+0.226285-0.39111j,+0.073396-0.0166244j,-0.0766918-0.0829448j,+0.169718-0.293329j,+0.073396-0.0166244j,-0.0766918-0.0829448j,+0.11315-0.195549j,+0.073396-0.0166244j,-0.133124-0.180808j,+0.11315-0.195549j
2013-07-01 08:19:00 PDT,+0+0j,-0.155163-0.202342j,+0.231004-0.399248j,+0.0686918-0.0166303j,-0.0731712-0.0768313j,+0.231004-0.399248j,+0.0686918-0.0166303j,-0.0731712-0.0768313j,+0.173257-0.299433j,+0.0686918-0.0166303j,-0.0731712-0.0768313j,+0.115509-0.199618j,+0.0686918-0.0166303j,-0.130777-0.176732j,+0.115509-0.199618j
2013-07-01 08:20:00 PDT,+0+0j,-0.151598-0.196152j,+0.235782-0.407489j,+0.063928-0.0166365j,-0.0696064-0.0706403j,+0.235782-0.407489j,+0.063928-0.0166365j,-0.0696064-0.0706403j,+0.176841-0.305613j,+0.063928-0.0166365j,-0.0696064-0.0706403j,+0.117899-0.203738j,+0.063928-0.0166365j,-0.1284-0.172606j,+0.117899-0.203738j
2013-07-01 08:21:00 PDT,+0+0j,-0.147989-0.189885j,+0.240618-0.415831j,+0.0591061-0.0166429j,-0.0659982-0.0643736j,+0.240618-0.415831j,+0.0591061-0.0166429j,-0.0659982-0.0643736j,+0.180468-0.311869j,+0.0591061-0.0166429j,-0.0659982-0.0643736j,+0.120317-0.207909j,+0.0591061-0.0166429j,-0.125994-0.168428j,+0.120317-0.207909j
2013-07-01 08:22:00 PDT,+0+0j,-0.144339-0.183545j,+0.245512-0.42427j,+0.0542272-0.0166496j,-0.0623477-0.0580328j,+0.245512-0.42427j,+0.0542272-0.0166496j,-0.0623477-0.0580328j,+0.184139-0.318199j,+0.0542272-0.0166496j,-0.0623477-0.0580328j,+0.122765-0.212128j,+0.0542272-0.0166496j,-0.12356-0.164201j,+0.122765-0.212128j
2013-07-01 08:23:00 PDT,+0+0j,-0.140646-0.177132j,+0.250463-0.432806j,+0.0492928-0.0166564j,-0.0586559-0.0516197j,+0.250463-0.432806j,+0.0492928-0.0166564j,-0.0586559-0.0516197j,+0.187852-0.324601j,+0.0492928-0.0166564j,-0.0586559-0.0516197j,+0.12524-0.216396j,+0.0492928-0.0166564j,-0.121099-0.159926j,+0.12524-0.216396j
2013-07-01 08:24:00 PDT,+0+0j,-0.136914-0.170648j,+0.255468-0.441436j,+0.0443041-0.0166636j,-0.0549237-0.0451359j,+0.255468-0.441436j,+0.0443041-0.0166636j,-0.0549237-0.0451359j,+0.191606-0.331073j,+0.0443041-0.0166636j,-0.0549237-0.0451359j,+0.127743-0.22071j,+0.0443041-0.0166636j,-0.11861-0.155604j,+0.127743-0.22071j
2013-07-01 08:25:00 PDT,+0+0j,-0.133142-0.164096j,+0.260526-0.450157j,+0.0392624-0.0166709j,-0.0511521-0.0385831j,+0.260526-0.450157j,+0.0392624-0.0166709j,-0.0511521-0.0385831j,+0.1954-0.337613j,+0.0392624-0.0166709j,-0.0511521-0.0385831j,+0.130272-0.225071j,+0.0392624-0.0166709j,-0.116096-0.151236j,+0.130272-0.225071j
2013-07-01 08:26:00 PDT,+0+0j,-0.129332-0.157476j,+0.265637-0.458967j,+0.034169-0.0166786j,-0.0473421-0.0319629j,+0.265637-0.458967j,+0.034169-0.0166786j,-0.0473421-0.0319629j,+0.199233-0.344221j,+0.034169-0.0166786j,-0.0473421-0.0319629j,+0.132828-0.229476j,+0.034169-0.0166786j,-0.113555-0.146823j,+0.132828-0.229476j
2013-07-01 08:27:00 PDT,+0+0j,-0.125484-0.15079j,+0.270798-0.467864j,+0.0290252-0.0166865j,-0.0434946-0.0252771j,+0.270798-0.467864j,+0.0290252-0.0166865j,-0.0434946-0.0252771j,+0.203104-0.350893j,+0.0290252-0.0166865j,-0.0434946-0.0252771j,+0.135409-0.233924j,+0.0290252-0.0166865j,-0.11099-0.142366j,+0.135409-0.233924j
2013-07-01 08:28:00 PDT,+0+0j,-0.1216-0.144041j,+0.27601-0.476846j,+0.0238323-0.0166946j,-0.0396107-0.0185273j,+0.27601-0.476846j,+0.0238323-0.0166946j,-0.0396107-0.0185273j,+0.207013-0.35763j,+0.0238323-0.0166946j,-0.0396107-0.0185273j,+0.138015-0.238415j,+0.0238323-0.0166946j,-0.108401-0.137867j,+0.138015-0.238415j
2013-07-01 08:29:00 PDT,+0+0j,-0.11768-0.137229j,+0.281269-0.48591j,+0.0185915-0.016703j,-0.0356913-0.0117152j,+0.281269-0.48591j,+0.0185915-0.016703j,-0.0356913-0.0117152j,+0.210958-0.364428j,+0.0185915-0.016703j,-0.0356913-0.0117152j,+0.140645-0.242947j,+0.0185915-0.016703j,-0.105787-0.133326j,+0.140645-0.242947j
2013-07-01 08:30:00 PDT,+0+0j,-0.113726-0.130356j,+0.286576-0.495055j,+0.0133042-0.0167117j,-0.0317374-0.00484245j,+0.286576-0.495055j,+0.0133042-0.0167117j,-0.0317374-0.00484245j,+0.214938-0.371286j,+0.0133042-0.0167117j,-0.0317374-0.00484245j,+0.143299-0.247519j,+0.0133042-0.0167117j,-0.103151-0.128745j,+0.143299-0.247519j
2013-07-01 08:31:00 PDT,+0+0j,+0.474813+0.907754j,+0.385304-0.664799j,+0.00804358-0.0167226j,+0.556747+1.03331j,+0.385304-0.664799j,+0.00804358-0.0167226j,+0.556747+1.03331j,+0.312317-0.538714j,+0.00804358-0.0167226j,+0.556747+1.03331j,+0.239328-0.412629j,+0.00804358-0.0167226j,+0.391824+0.74607j,+0.239328-0.412629j
2013-07-01 08:32:00 PDT,+0+0j,+0.478784+0.914758j,+0.390708-0.674094j,+0.00266791-0.016731j,+0.560718+1.04032j,+0.390708-0.674094j,+0.00266791-0.016731j,+0.560718+1.04032j,+0.316371-0.545684j,+0.00266791-0.016731j,+0.560718+1.04032j,+0.242033-0.417274j,+0.00266791-0.016731j,+0.394463+0.750742j,+0.242033-0.417274j
2013-07-01 08:33:00 PDT,+0+0j,+0.482787+0.921818j,+0.396154-0.683463j,-0.00275043-0.0167396j,+0.564721+1.04738j,+0.396154-0.683463j,-0.00275043-0.0167396j,+0.564721+1.04738j,+0.320458-0.55271j,-0.00275043-0.0167396j,+0.564721+1.04738j,+0.244759-0.421956j,-0.00275043-0.0167396j,+0.397123+0.755451j,+0.244759-0.421956j
2013-07-01 08:34:00 PDT,+0+0j,+0.486819+0.928932j,+0.401643-0.692903j,-0.00821017-0.0167485j,+0.568753+1.05449j,+0.401643-0.692903j,-0.00821017-0.0167485j,+0.568753+1.05449j,+0.324576-0.559789j,-0.00821017-0.0167485j,+0.568753+1.05449j,+0.247506-0.426674j,-0.00821017-0.0167485j,+0.399802+0.760196j,+0.247506-0.426674j
2013-07-01 08:35:00 PDT,+0+0j,+0.490882+0.936098j,+0.407172-0.702413j,-0.01371-0.0167577j,+0.572815+1.06166j,+0.407172-0.702413j,-0.01371-0.0167577j,+0.572815+1.06166j,+0.328724-0.56692j,-0.01371-0.0167577j,+0.572815+1.06166j,+0.250274-0.431426j,-0.01371-0.0167577j,+0.402502+0.764976j,+0.250274-0.431426j
2013-07-01 08:36:00 PDT,+0+0j,+0.494972+0.943315j,+0.41274-0.711989j,-0.0192487-0.0167671j,+0.576905+1.06887j,+0.41274-0.711989j,-0.0192487-0.0167671j,+0.576905+1.06887j,+0.332902-0.574101j,-0.0192487-0.0167671j,+0.576905+1.06887j,+0.253062-0.436212j,-0.0192487-0.0167671j,+0.40522+0.76979j,+0.253062-0.436212j
2013-07-01 08:37:00 PDT,+0+0j,+0.49909+0.950581j,+0.418347-0.72163j,-0.0248249-0.0167768j,+0.581023+1.07614j,+0.418347-0.72163j,-0.0248249-0.0167768j,+0.581023+1.07614j,+0.337109-0.58133j,-0.0248249-0.0167768j,+0.581023+1.07614j,+0.255868-0.44103j,-0.0248249-0.0167768j,+0.407956+0.774637j,+0.255868-0.44103j
2013-07-01 08:38:00 PDT,+0+0j,+0.503235+0.957895j,+0.423991-0.731333j,-0.0304374-0.0167868j,+0.585167+1.08346j,+0.423991-0.731333j,-0.0304374-0.0167868j,+0.585167+1.08346j,+0.341344-0.588606j,-0.0304374-0.0167868j,+0.585167+1.08346j,+0.258693-0.44588j,-0.0304374-0.0167868j,+0.41071+0.779515j,+0.258693-0.44588j
2013-07-01 08:39:00 PDT,+0+0j,+0.507405+0.965254j,+0.42967-0.741097j,-0.0360849-0.0167971j,+0.589337+1.09081j,+0.42967-0.741097j,-0.0360849-0.0167971j,+0.589337+1.09081j,+0.345605-0.595928j,-0.0360849-0.0167971j,+0.589337+1.09081j,+0.261536-0.450759j,-0.0360849-0.0167971j,+0.413481+0.784424j,+0.261536-0.450759j
2013-07-01 08:40:00 PDT,+0+0j,+0.511599+0.972658j,+0.435384-0.750919j,-0.0417661-0.0168076j,+0.593531+1.09822j,+0.435384-0.750919j,-0.0417661-0.0168076j,+0.593531+1.09822j,+0.349892-0.603293j,-0.0417661-0.0168076j,+0.593531+1.09822j,+0.264396-0.455668j,-0.0417661-0.0168076j,+0.416269+0.789362j,+0.264396-0.455668j
2013-07-01 08:41:00 PDT,+0+0j,+0.515818+0.980104j,+0.441131-0.760796j,-0.0474798-0.0168184j,+0.597749+1.10566j,+0.441131-0.760796j,-0.0474798-0.0168184j,+0.597749+1.10566j,+0.354203-0.6107j,-0.0474798-0.0168184j,+0.597749+1.10566j,+0.267273-0.460604j,-0.0474798-0.0168184j,+0.419072+0.794329j,+0.267273-0.460604j
2013-07-01 08:42:00 PDT,+0+0j,+0.520058+0.987591j,+0.446909-0.770728j,-0.0532247-0.0168296j,+0.60199+1.11315j,+0.446909-0.770728j,-0.0532247-0.0168296j,+0.60199+1.11315j,+0.358539-0.618148j,-0.0532247-0.0168296j,+0.60199+1.11315j,+0.270166-0.465567j,-0.0532247-0.0168296j,+0.42189+0.799323j,+0.270166-0.465567j
2013-07-01 08:43:00 PDT,+0+0j,+0.524321+0.995117j,+0.452718-0.780711j,-0.0589996-0.0168409j,+0.606252+1.12068j,+0.452718-0.780711j,-0.0589996-0.0168409j,+0.606252+1.12068j,+0.362898-0.625633j,-0.0589996-0.0168409j,+0.606252+1.12068j,+0.273074-0.470556j,-0.0589996-0.0168409j,+0.424722+0.804343j,+0.273074-0.470556j
2013-07-01 08:44:00 PDT,+0+0j,+0.528605+1.00268j,+0.458557-0.790743j,-0.0648031-0.0168526j,+0.610536+1.12824j,+0.458557-0.790743j,-0.0648031-0.0168526j,+0.610536+1.12824j,+0.367278-0.633156j,-0.0648031-0.0168526j,+0.610536+1.12824j,+0.275996-0.47557j,-0.0648031-0.0168526j,+0.427568+0.809388j,+0.275996-0.47557j
2013-07-01 08:45:00 PDT,+0+0j,+0.532908+1.01028j,+0.464423-0.800822j,-0.070634-0.0168646j,+0.614839+1.13584j,+0.464423-0.800822j,-0.070634-0.0168646j,+0.614839+1.13584j,+0.37168-0.640715j,-0.070634-0.0168646j,+0.614839+1.13584j,+0.278933-0.480607j,-0.070634-0.0168646j,+0.430428+0.814457j,+0.278933-0.480607j
2013-07-01 08:46:00 PDT,+0+0j,+0.599818+1.12767j,+0.420168-0.72457j,-0.0764718-0.0168757j,+0.681741+1.25324j,+0.420168-0.72457j,-0.0764718-0.0168757j,+0.681741+1.25324j,+0.325959-0.561923j,-0.0764718-0.0168757j,+0.681741+1.25324j,+0.281865-0.485701j,-0.0764718-0.0168757j,+0.51576+0.964073j,+0.281865-0.485701j
2013-07-01 08:47:00 PDT,+0+0j,+0.604152+1.13534j,+0.426083-0.734741j,-0.0823536-0.0168882j,+0.686075+1.26091j,+0.426083-0.734741j,-0.0823536-0.0168882j,+0.686075+1.26091j,+0.330396-0.56955j,-0.0823536-0.0168882j,+0.686075+1.26091j,+0.284828-0.490783j,-0.0823536-0.0168882j,+0.518637+0.96919j,+0.284828-0.490783j
2013-07-01 08:48:00 PDT,+0+0j,+0.608504+1.14304j,+0.432023-0.744951j,-0.0882591-0.0169009j,+0.690426+1.26861j,+0.432023-0.744951j,-0.0882591-0.0169009j,+0.690426+1.26861j,+0.334852-0.577208j,-0.0882591-0.0169009j,+0.690426+1.26861j,+0.287803-0.495884j,-0.0882591-0.0169009j,+0.521525+0.974326j,+0.287803-0.495884j
2013-07-01 08:49:00 PDT,+0+0j,+0.612871+1.15077j,+0.437986-0.755201j,-0.0941869-0.016914j,+0.694794+1.27634j,+0.437986-0.755201j,-0.0941869-0.016914j,+0.694794+1.27634j,+0.339325-0.584894j,-0.0941869-0.016914j,+0.694794+1.27634j,+0.290789-0.501005j,-0.0941869-0.016914j,+0.524424+0.979483j,+0.290789-0.501005j
2013-07-01 08:50:00 PDT,+0+0j,+0.106521+0.253642j,+0.443948-0.765316j,-0.100237-0.0169401j,+0.188492+0.379172j,+0.443948-0.765316j,-0.100237-0.0169401j,+0.188492+0.379172j,+0.343795-0.592459j,-0.100237-0.0169401j,+0.188492+0.379172j,+0.293768-0.506008j,-0.100237-0.0169401j,+0.0164867+0.0797977j,+0.293768-0.506008j
2013-07-01 08:51:00 PDT,+0+0j,+0.110966+0.261409j,+0.449952-0.775634j,-0.106207-0.0169545j,+0.192937+0.386939j,+0.449952-0.775634j,-0.106207-0.0169545j,+0.192937+0.386939j,+0.348299-0.600197j,-0.106207-0.0169545j,+0.192937+0.386939j,+0.296776-0.511162j,-0.106207-0.0169545j,+0.0194522+0.0849751j,+0.296776-0.511162j
2013-07-01 08:52:00 PDT,+0+0j,+0.115426+0.269201j,+0.455976-0.785984j,-0.112196-0.0169692j,+0.197396+0.394731j,+0.455976-0.785984j,-0.112196-0.0169692j,+0.197396+0.394731j,+0.352818-0.607958j,-0.112196-0.0169692j,+0.197396+0.394731j,+0.299793-0.516333j,-0.112196-0.0169692j,+0.0224268+0.0901688j,+0.299793-0.516333j
2013-07-01 08:53:00 PDT,+0+0j,+0.119898+0.277016j,+0.462018-0.796364j,-0.118202-0.0169841j,+0.201868+0.402546j,+0.462018-0.796364j,-0.118202-0.0169841j,+0.201868+0.402546j,+0.357351-0.615742j,-0.118202-0.0169841j,+0.201868+0.402546j,+0.302819-0.521518j,-0.118202-0.0169841j,+0.0254097+0.0953778j,+0.302819-0.521518j
2013-07-01 08:54:00 PDT,+0+0j,+0.124381+0.284852j,+0.468077-0.806771j,-0.124224-0.0169994j,+0.206351+0.410382j,+0.468077-0.806771j,-0.124224-0.0169994j,+0.206351+0.410382j,+0.361896-0.623547j,-0.124224-0.0169994j,+0.206351+0.410382j,+0.305853-0.526718j,-0.124224-0.0169994j,+0.0284005+0.100601j,+0.305853-0.526718j
2013-07-01 08:55:00 PDT,+0+0j,+0.128876+0.292707j,+0.474151-0.817204j,-0.130262-0.0170149j,+0.210845+0.418238j,+0.474151-0.817204j,-0.130262-0.0170149j,+0.210845+0.418238j,+0.366453-0.631371j,-0.130262-0.0170149j,+0.210845+0.418238j,+0.308895-0.53193j,-0.130262-0.0170149j,+0.0313985+0.105837j,+0.308895-0.53193j
2013-07-01 08:56:00 PDT,+0+0j,+0.13338+0.300581j,+0.48024-0.827661j,-0.136313-0.0170307j,+0.215349+0.426113j,+0.48024-0.827661j,-0.136313-0.0170307j,+0.215349+0.426113j,+0.37102-0.639213j,-0.136313-0.0170307j,+0.215349+0.426113j,+0.311945-0.537154j,-0.136313-0.0170307j,+0.0344031+0.111086j,+0.311945-0.537154j
2013-07-01 08:57:00 PDT,+0+0j,+0.137893+0.308472j,+0.486342-0.838139j,-0.142377-0.0170469j,+0.219862+0.434003j,+0.486342-0.838139j,-0.142377-0.0170469j,+0.219862+0.434003j,+0.375598-0.647071j,-0.142377-0.0170469j,+0.219862+0.434003j,+0.315001-0.542389j,-0.142377-0.0170469j,+0.0374136+0.116345j,+0.315001-0.542389j
2013-07-01 08:58:00 PDT,+0+0j,+0.142414+0.316377j,+0.492455-0.848636j,-0.148452-0.0170632j,+0.224383+0.441909j,+0.492455-0.848636j,-0.148452-0.0170632j,+0.224383+0.441909j,+0.380184-0.654943j,-0.148452-0.0170632j,+0.224383+0.441909j,+0.318063-0.547633j,-0.148452-0.0170632j,+0.0404295+0.121615j,+0.318063-0.547633j
2013-07-01 08:59:00 PDT,+0+0j,+0.146943+0.324296j,+0.49858-0.859151j,-0.154537-0.0170799j,+0.228912+0.449828j,+0.49858-0.859151j,-0.154537-0.0170799j,+0.228912+0.449828j,+0.384779-0.662828j,-0.154537-0.0170799j,+0.228912+0.449828j,+0.32113-0.552886j,-0.154537-0.0170799j,+0.0434502+0.126893j,+0.32113-0.552886j
2013-07-01 09:00:00 PDT,+0+0j,+0.151478+0.332226j,+0.504713-0.869681j,-0.160631-0.0170969j,+0.233446+0.457759j,+0.504713-0.869681j,-0.160631-0.0170969j,+0.233446+0.457759j,+0.38938-0.670724j,-0.160631-0.0170969j,+0.233446+0.457759j,+0.324202-0.558147j,-0.160631-0.0170969j,+0.046475+0.132179j,+0.324202-0.558147j
2013-07-01 09:01:00 PDT,+0+0j,+0.585776+1.10256j,+0.607488-1.04591j,-0.360589-0.0178903j,+0.667705+1.22813j,+0.607488-1.04591j,-0.360589-0.0178903j,+0.667705+1.22813j,+0.392924-0.676785j,-0.360589-0.0178903j,+0.667705+1.22813j,+0.326209-0.561567j,-0.360589-0.0178903j,+0.0494305+0.137454j,+0.326209-0.561567j
2013-07-01 09:02:00 PDT,+0+0j,+0.590264+1.11049j,+0.613616-1.05641j,-0.366668-0.0179155j,+0.672193+1.23605j,+0.613616-1.05641j,-0.366668-0.0179155j,+0.672193+1.23605j,+0.397517-0.684665j,-0.366668-0.0179155j,+0.672193+1.23605j,+0.329275-0.566816j,-0.366668-0.0179155j,+0.0524463+0.142731j,+0.329275-0.566816j
2013-07-01 09:03:00 PDT,+0+0j,+0.594742+1.1184j,+0.619732-1.06689j,-0.372735-0.0179409j,+0.676671+1.24396j,+0.619732-1.06689j,-0.372735-0.0179409j,+0.676671+1.24396j,+0.402101-0.692528j,-0.372735-0.0179409j,+0.676671+1.24396j,+0.332335-0.572054j,-0.372735-0.0179409j,+0.0554555+0.147996j,+0.332335-0.572054j
2013-07-01 09:04:00 PDT,+0+0j,+0.599211+1.12629j,+0.625836-1.07735j,-0.378788-0.0179665j,+0.681139+1.25185j,+0.625836-1.07735j,-0.378788-0.0179665j,+0.681139+1.25185j,+0.406675-0.700374j,-0.378788-0.0179665j,+0.681139+1.25185j,+0.335389-0.577281j,-0.378788-0.0179665j,+0.058458+0.15325j,+0.335389-0.577281j
2013-07-01 09:05:00 PDT,+0+0j,+0.603669+1.13416j,+0.631926-1.08778j,-0.384829-0.0179924j,+0.685597+1.25973j,+0.631926-1.08778j,-0.384829-0.0179924j,+0.685597+1.25973j,+0.411239-0.708203j,-0.384829-0.0179924j,+0.685597+1.25973j,+0.338437-0.582497j,-0.384829-0.0179924j,+0.0614537+0.158493j,+0.338437-0.582497j
2013-07-01 09:06:00 PDT,+0+0j,+0.608117+1.14202j,+0.638004-1.09819j,-0.390856-0.0180184j,+0.690044+1.26759j,+0.638004-1.09819j,-0.390856-0.0180184j,+0.690044+1.26759j,+0.415794-0.716014j,-0.390856-0.0180184j,+0.690044+1.26759j,+0.341478-0.587701j,-0.390856-0.0180184j,+0.0644426+0.163725j,+0.341478-0.587701j
