startTime,endTime,energy
28,28,20.0
29,29,40.0
30,30,80.0
31,31,110.00000000000001
32,32,150.0
33,33,200.0
34,34,260.0
35,35,310.0
36,36,380.0
37,37,440.00000000000006
38,38,509.99999999999994
39,39,580.0
40,40,650.0
41,41,720.0
42,42,790.0
43,43,860.0
44,44,930.0000000000001
45,45,1000.0
46,46,1070.0
47,47,1130.0
48,48,1190.0
49,49,1240.0
50,50,290.0
50,95,1000.0
51,51,330.0
51,95,1000.0
52,52,370.0
52,95,1000.0
53,53,400.0
53,95,1000.0
54,54,420.0
54,95,1000.0
55,55,440.00000000000006
55,95,1000.0
56,56,450.0
56,95,1000.0
57,57,450.0
57,95,1000.0
58,58,450.0
58,95,1000.0
59,59,1440.0
60,60,1420.0
61,61,1390.0
62,62,1360.0
63,63,1320.0
64,64,1280.0
65,65,1230.0
66,66,1180.0
67,67,1120.0
68,68,1060.0
69,69,990.0
70,70,919.9999999999999
71,71,850.0
72,72,780.0
73,73,710.0
74,74,640.0
75,75,570.0
76,76,500.0
77,77,430.0
78,78,370.0
79,79,310.0
80,80,250.0
81,81,200.0
82,82,150.0
83,83,110.00000000000001
84,84,70.0
85,85,40.0
86,86,20.0
