startTime,endTime,energy
1,1,4.7
2,2,4.3
3,3,3.5999999999999996
4,4,3.4
5,5,3.2
6,6,3.1000000000000005
7,7,3.1000000000000005
8,8,3.1000000000000005
9,9,3.1000000000000005
10,10,2.8000000000000007
11,11,2.8000000000000007
12,12,2.5000000000000004
13,13,2.5000000000000004
14,14,2.5000000000000004
15,15,2.5000000000000004
16,16,2.5000000000000004
17,17,2.5000000000000004
18,18,2.5000000000000004
19,19,2.8000000000000007
20,20,3.0000000000000004
21,21,3.1000000000000005
22,22,3.1000000000000005
23,23,3.4
24,24,3.5999999999999996
25,25,4.3999999999999995
26,26,5.300000000000001
27,27,5.700000000000001
28,28,6.6
29,29,6.7
30,30,7.1
31,31,7.3
32,32,7.499999999999999
33,33,7.599999999999999
34,34,7.699999999999998
35,35,7.799999999999999
36,36,7.8999999999999995
37,37,8.1
38,38,7.8999999999999995
39,39,7.8999999999999995
40,40,7.799999999999999
41,41,7.699999999999998
42,42,7.599999999999999
43,43,7.599999999999999
44,44,7.599999999999999
45,45,7.599999999999999
46,46,7.699999999999998
47,47,7.799999999999999
48,48,8.2
49,49,8.4
50,50,8.7
51,51,8.899999999999999
52,52,8.899999999999999
53,53,8.899999999999999
54,54,8.7
55,55,8.3
56,56,7.8999999999999995
57,57,7.599999999999999
58,58,7.499999999999999
59,59,7.1
60,60,6.8999999999999995
61,61,6.7
62,62,6.7
63,63,6.7
64,64,6.6
65,65,6.6
66,66,6.5
67,67,6.6
68,68,6.6
69,69,6.7
70,70,6.7
71,71,6.8
72,72,7.1
73,73,7.3999999999999995
74,74,7.599999999999999
75,75,7.8999999999999995
76,76,8.4
77,77,8.7
78,78,8.999999999999998
79,79,9.2
80,80,9.3
81,81,9.3
82,82,9.2
83,83,9.1
84,84,8.899999999999999
85,85,8.799999999999999
86,86,8.7
87,87,8.7
88,88,8.7
89,89,8.5
90,90,8.3
91,91,7.799999999999999
92,92,7.599999999999999
93,93,7.0
94,94,6.7
95,95,5.700000000000001
96,96,5.400000000000001
