startTime,endTime,energy
1,1,6.499999999999999
2,2,6.0
3,3,5.500000000000001
4,4,5.0
5,5,4.7
6,6,4.6
7,7,4.5
8,8,4.5
9,9,4.4
10,10,4.4
11,11,4.2
12,12,4.2
13,13,4.2
14,14,3.9000000000000004
15,15,3.9000000000000004
16,16,4.0
17,17,4.3
18,18,4.6
19,19,4.8
20,20,5.1
21,21,5.2
22,22,5.2
23,23,5.3
24,24,5.7
25,25,6.1000000000000005
26,26,6.7
27,27,7.300000000000001
28,28,7.9
29,29,8.6
30,30,9.0
31,31,9.7
32,32,10.3
33,33,11.1
34,34,11.899999999999999
35,35,12.900000000000002
36,36,13.5
37,37,13.9
38,38,14.0
39,39,14.000000000000002
40,40,14.000000000000002
41,41,13.7
42,42,13.8
43,43,13.8
44,44,13.899999999999999
45,45,14.0
46,46,14.099999999999998
47,47,14.4
48,48,14.4
49,49,14.6
50,50,14.4
51,51,14.3
52,52,14.3
53,53,13.8
54,54,13.3
55,55,13.000000000000002
56,56,12.5
57,57,12.2
58,58,12.1
59,59,12.1
60,60,12.0
61,61,11.899999999999999
62,62,11.8
63,63,11.9
64,64,12.0
65,65,12.0
66,66,11.9
67,67,11.9
68,68,11.8
69,69,11.8
70,70,11.7
71,71,12.1
72,72,12.0
73,73,11.8
74,74,11.5
75,75,11.3
76,76,11.1
77,77,10.700000000000001
78,78,10.8
79,79,10.5
80,80,10.5
81,81,10.4
82,82,10.3
83,83,10.3
84,84,10.4
85,85,10.000000000000002
86,86,9.8
87,87,9.700000000000001
88,88,9.6
89,89,9.5
90,90,9.3
91,91,9.0
92,92,8.7
93,93,8.2
94,94,7.800000000000001
95,95,7.300000000000001
96,96,7.0
