# file...... outputs/solar_output.csv
# date...... Fri May  3 12:31:31 2019
# user...... keegan
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,b1m2_solar_meter:measured_real_power,b1m3_solar_meter:measured_real_power,b1m4_solar_meter:measured_real_power,b2m1_solar_meter:measured_real_power,b2m2_solar_meter:measured_real_power,b2m4_solar_meter:measured_real_power,b3m2_solar_meter:measured_real_power,b3m3_solar_meter:measured_real_power,b3m4_solar_meter:measured_real_power
2013-07-01 08:13:00 PDT,-598.574761448,-598.574761351,-598.574762457,-598.574760862,-598.574762548,-598.574762509,-598.574760574,-598.574761453,-598.57476142
2013-07-01 08:14:00 PDT,-614.372670848,-614.372670744,-614.372671912,-614.372670222,-614.372672021,-614.37267198,-614.372669914,-614.372670829,-614.372670793
2013-07-01 08:15:00 PDT,-630.408314088,-630.408313978,-630.40831521,-630.40831342,-630.408315339,-630.408315294,-630.408313092,-630.408314042,-630.408314003
2013-07-01 08:16:00 PDT,-646.677006719,-646.677006579,-646.677008021,-646.67700587,-646.677008294,-646.677008236,-646.677005452,-646.677006424,-646.677006371
2013-07-01 08:17:00 PDT,-663.174069896,-663.174069747,-663.174071265,-663.174068995,-663.174071565,-663.174071504,-663.174068552,-663.174069559,-663.174069503
2013-07-01 08:18:00 PDT,-679.894821865,-679.894821707,-679.894823303,-679.894820909,-679.894823632,-679.894823567,-679.89482044,-679.894821484,-679.894821424
2013-07-01 08:19:00 PDT,-696.83458409,-696.834583923,-696.8345856,-696.834583078,-696.83458596,-696.834585891,-696.834582581,-696.834583662,-696.834583599
2013-07-01 08:20:00 PDT,-713.988680118,-713.988679941,-713.988681703,-713.988679048,-713.988682096,-713.988682023,-713.988678522,-713.988679641,-713.988679573
2013-07-01 08:21:00 PDT,-731.352435881,-731.352435694,-731.352437542,-731.352434749,-731.35243797,-731.352437892,-731.352434193,-731.35243535,-731.352435278
2013-07-01 08:22:00 PDT,-748.921179994,-748.921179796,-748.921181735,-748.921178798,-748.921182199,-748.921182117,-748.921178212,-748.921179407,-748.92117933
2013-07-01 08:23:00 PDT,-766.690244065,-766.690243856,-766.690245887,-766.690242803,-766.69024639,-766.690246304,-766.690242184,-766.690243417,-766.690243336
2013-07-01 08:24:00 PDT,-784.654962988,-784.654962767,-784.654964894,-784.654961656,-784.654965438,-784.654965346,-784.654961004,-784.654962276,-784.654962191
2013-07-01 08:25:00 PDT,-802.810675246,-802.810675013,-802.81067724,-802.810673843,-802.810677825,-802.810677729,-802.810673156,-802.810674467,-802.810674377
2013-07-01 08:26:00 PDT,-821.152723209,-821.152722965,-821.152725293,-821.152721733,-821.152725923,-821.152725822,-821.152721009,-821.15272236,-821.152722265
2013-07-01 08:27:00 PDT,-839.676453434,-839.676453177,-839.67645561,-839.676451881,-839.676456287,-839.67645618,-839.67645112,-839.676452511,-839.67645241
2013-07-01 08:28:00 PDT,-858.377216957,-858.377216687,-858.377219228,-858.377215324,-858.377219954,-858.377219842,-858.377214524,-858.377215956,-858.377215849
2013-07-01 08:29:00 PDT,-877.250369593,-877.250369309,-877.250371961,-877.250367878,-877.250372739,-877.250372621,-877.250367038,-877.250368509,-877.250368397
2013-07-01 08:30:00 PDT,-896.291272227,-896.291271929,-896.291274696,-896.291270427,-896.291275527,-896.291275403,-896.291269546,-896.291271058,-896.291270939
2013-07-01 08:31:00 PDT,-915.495291,-915.495290712,-915.495263821,-915.495268186,-915.495296692,-915.495296712,-915.495289485,-915.495150553,-915.495270986
2013-07-01 08:32:00 PDT,-934.857798045,-934.857797742,-934.857770091,-934.857774522,-934.857803967,-934.857803985,-934.857796433,-934.857653381,-934.857777379
2013-07-01 08:33:00 PDT,-954.374171112,-954.374170795,-954.37414238,-954.374146872,-954.374177269,-954.374177286,-954.3741694,-954.374022202,-954.374149787
2013-07-01 08:34:00 PDT,-974.039794305,-974.039793973,-974.039764789,-974.039769339,-974.039800703,-974.039800717,-974.039792489,-974.039641109,-974.039772311
2013-07-01 08:35:00 PDT,-993.850058256,-993.850057907,-993.850027952,-993.850032557,-993.8500649,-993.850064912,-993.850056331,-993.849900737,-993.850035584
2013-07-01 08:36:00 PDT,-1013.80036042,-1013.80036005,-1013.80032932,-1013.80033398,-1013.80036731,-1013.80036732,-1013.80035838,-1013.80019854,-1013.80033706
2013-07-01 08:37:00 PDT,-1033.88610534,-1033.88610496,-1033.88607345,-1033.88607816,-1033.8861125,-1033.8861125,-1033.88610319,-1033.88593908,-1033.88608129
2013-07-01 08:38:00 PDT,-1054.10270499,-1054.10270459,-1054.1026723,-1054.10267705,-1054.10271241,-1054.10271241,-1054.10270272,-1054.10253431,-1054.10268024
2013-07-01 08:39:00 PDT,-1074.44557899,-1074.44557857,-1074.4455455,-1074.44555029,-1074.44558667,-1074.44558667,-1074.44557659,-1074.44540386,-1074.44555353
2013-07-01 08:40:00 PDT,-1094.91015493,-1094.91015449,-1094.91012064,-1094.91012546,-1094.91016289,-1094.91016288,-1094.9101524,-1094.90997533,-1094.91012875
2013-07-01 08:41:00 PDT,-1115.49186864,-1115.49186819,-1115.49183355,-1115.4918384,-1115.49187688,-1115.49187687,-1115.49186599,-1115.49168455,-1115.49184174
2013-07-01 08:42:00 PDT,-1136.1861645,-1136.18616403,-1136.1861286,-1136.18613348,-1136.18617302,-1136.18617301,-1136.18616171,-1136.1859759,-1136.18613687
2013-07-01 08:43:00 PDT,-1156.98849568,-1156.98849519,-1156.98845898,-1156.98846388,-1156.98850449,-1156.98850447,-1156.98849275,-1156.98830254,-1156.98846731
2013-07-01 08:44:00 PDT,-1177.89432443,-1177.89432392,-1177.89428693,-1177.89429185,-1177.89433354,-1177.89433352,-1177.89432136,-1177.89412676,-1177.89429532
2013-07-01 08:45:00 PDT,-1198.89912239,-1198.89912186,-1198.89908409,-1198.89908902,-1198.8991318,-1198.89913177,-1198.89911917,-1198.89892016,-1198.89909254
2013-07-01 08:46:00 PDT,-1219.9983722,-1219.99838768,-1219.99833582,-1219.99833833,-1219.99838072,-1219.99838073,-1219.99836942,-1219.99815954,-1219.99830718
2013-07-01 08:47:00 PDT,-1241.18756234,-1241.18757815,-1241.18752522,-1241.18752768,-1241.18757114,-1241.18757114,-1241.18755942,-1241.18734496,-1241.18749581
2013-07-01 08:48:00 PDT,-1262.46219554,-1262.46221167,-1262.46215768,-1262.46216009,-1262.46220463,-1262.46220463,-1262.46219247,-1262.46197346,-1262.46212751
2013-07-01 08:49:00 PDT,-1283.81778366,-1283.81780011,-1283.81774506,-1283.81774741,-1283.81779303,-1283.81779303,-1283.81778043,-1283.81755688,-1283.81771411
2013-07-01 08:50:00 PDT,-1305.24984731,-1305.24986391,-1305.24982544,-1305.24980869,-1305.24985633,-1305.24985607,-1305.24984035,-1305.24984199,-1305.24981117
2013-07-01 08:51:00 PDT,-1326.75392403,-1326.75394095,-1326.75390177,-1326.75388458,-1326.75393333,-1326.75393307,-1326.75391684,-1326.7539185,-1326.75388707
2013-07-01 08:52:00 PDT,-1348.32555677,-1348.325574,-1348.32553413,-1348.32551649,-1348.32556636,-1348.32556609,-1348.32554935,-1348.32555103,-1348.32551898
2013-07-01 08:53:00 PDT,-1369.96030198,-1369.96031953,-1369.96027897,-1369.96026087,-1369.96031187,-1369.96031158,-1369.96029432,-1369.96029603,-1369.96026337
2013-07-01 08:54:00 PDT,-1391.65372793,-1391.6537458,-1391.65370455,-1391.65368599,-1391.65373812,-1391.65373782,-1391.65372003,-1391.65372177,-1391.65368849
2013-07-01 08:55:00 PDT,-1413.40141498,-1413.40143316,-1413.40139123,-1413.40137222,-1413.40142547,-1413.40142516,-1413.40140684,-1413.40140859,-1413.40137471
2013-07-01 08:56:00 PDT,-1435.19895583,-1435.19897432,-1435.19893172,-1435.19891224,-1435.19896663,-1435.19896631,-1435.19894745,-1435.19894922,-1435.19891474
2013-07-01 08:57:00 PDT,-1457.04195582,-1457.04197461,-1457.04193134,-1457.0419114,-1457.04196692,-1457.04196659,-1457.04194719,-1457.04194898,-1457.04191389
2013-07-01 08:58:00 PDT,-1478.92603314,-1478.92605224,-1478.92600831,-1478.92598791,-1478.92604455,-1478.92604421,-1478.92602426,-1478.92602607,-1478.92599039
2013-07-01 08:59:00 PDT,-1500.84681915,-1500.84683855,-1500.84679397,-1500.84677309,-1500.84683087,-1500.84683052,-1500.84681001,-1500.84681185,-1500.84677557
2013-07-01 09:00:00 PDT,-1522.79995859,-1522.79997829,-1522.79993307,-1522.79991172,-1522.79997063,-1522.79997027,-1522.7999492,-1522.79995105,-1522.79991418
2013-07-01 09:01:00 PDT,-1544.75314562,-1544.75320614,-1544.75297437,-1544.7531394,-1544.75319646,-1544.75315839,-1544.753177,-1544.75316602,-1544.75312862
2013-07-01 09:02:00 PDT,-1566.66070321,-1566.66076444,-1566.66052993,-1566.66069684,-1566.66075479,-1566.66071626,-1566.66073485,-1566.66072372,-1566.66068587
2013-07-01 09:03:00 PDT,-1588.52212665,-1588.5221886,-1588.5219514,-1588.52212013,-1588.52217898,-1588.52213998,-1588.52215856,-1588.52214729,-1588.52210898
2013-07-01 09:04:00 PDT,-1610.33695399,-1610.33701664,-1610.33677678,-1610.33694732,-1610.33700706,-1610.33696761,-1610.33698615,-1610.33697474,-1610.33693599
2013-07-01 09:05:00 PDT,-1632.10472525,-1632.10478859,-1632.1045461,-1632.10471842,-1632.10477904,-1632.10473914,-1632.10475766,-1632.1047461,-1632.10470691
2013-07-01 09:06:00 PDT,-1653.82498245,-1653.82504648,-1653.82480138,-1653.82497547,-1653.82503698,-1653.82499663,-1653.8250151,-1653.82500341,-1653.82496378
2013-07-01 09:07:00 PDT,-1675.49726967,-1675.49733438,-1675.49708671,-1675.49726254,-1675.49732493,-1675.49728413,-1675.49730256,-1675.49729073,-1675.49725066
2013-07-01 09:08:00 PDT,-1697.12113301,-1697.12119839,-1697.12094818,-1697.12112573,-1697.121189,-1697.12114777,-1697.12116613,-1697.12115417,-1697.12111367
2013-07-01 09:09:00 PDT,-1718.69612066,-1718.69618671,-1718.69593398,-1718.69611322,-1718.69617737,-1718.6961357,-1718.69615401,-1718.69614191,-1718.69610099
2013-07-01 09:10:00 PDT,-1740.22178288,-1740.22184959,-1740.22159444,-1740.22177528,-1740.22184032,-1740.22179822,-1740.22181645,-1740.22180431,-1740.22176296
2013-07-01 09:11:00 PDT,-1761.69767204,-1761.6977394,-1761.69748177,-1761.69766429,-1761.69773019,-1761.69768767,-1761.69770582,-1761.69769355,-1761.69765178
2013-07-01 09:12:00 PDT,-1783.12334263,-1783.12341063,-1783.12315056,-1783.12333471,-1783.12340149,-1783.12335855,-1783.12337661,-1783.12336421,-1783.12332203
2013-07-01 09:13:00 PDT,-1804.49835126,-1804.4984199,-1804.49815743,-1804.49834319,-1804.49841083,-1804.49836747,-1804.49838545,-1804.49837292,-1804.49833033
2013-07-01 09:14:00 PDT,-1825.82225673,-1825.822326,-1825.82206116,-1825.8222485,-1825.822317,-1825.82227323,-1825.82229112,-1825.82227846,-1825.82223546
2013-07-01 09:15:00 PDT,-1847.09461755,-1847.09468718,-1847.09468045,-1847.09460872,-1847.09467894,-1847.09463474,-1847.09465167,-1847.09466108,-1847.09461766
2013-07-01 09:16:00 PDT,-1868.31504336,-1868.3150824,-1868.31506363,-1868.31511739,-1868.3150651,-1868.31505017,-1868.31505047,-1868.31504306,-1868.31499923
2013-07-01 09:17:00 PDT,-1889.48312257,-1889.4831196,-1889.48313391,-1889.48311729,-1889.48309616,-1889.48309116,-1889.48312721,-1889.48314846,-1889.48314317
2013-07-01 09:18:00 PDT,-1910.59813851,-1910.59817845,-1910.59816198,-1910.59821422,-1910.59816013,-1910.59814519,-1910.5981452,-1910.59814358,-1910.59810178
2013-07-01 09:19:00 PDT,-1931.6600862,-1931.66008803,-1931.66009427,-1931.66008878,-1931.66009849,-1931.66010189,-1931.66008419,-1931.66009714,-1931.66010561
2013-07-01 09:20:00 PDT,-1952.66813154,-1952.66817188,-1952.6681528,-1952.66820779,-1952.66815464,-1952.66813917,-1952.66813839,-1952.66813067,-1952.66808531
2013-07-01 09:21:00 PDT,-1973.62214592,-1973.62218657,-1973.62216742,-1973.6222227,-1973.62216936,-1973.62215375,-1973.6221527,-1973.6221449,-1973.62209916
2013-07-01 09:22:00 PDT,-1994.52160712,-1994.52164808,-1994.52162888,-1994.52168443,-1994.52163091,-1994.52161517,-1994.52161383,-1994.52160596,-1994.52155985
2013-07-01 09:23:00 PDT,-2015.36609414,-2015.36613541,-2015.36611614,-2015.36617196,-2015.36611826,-2015.3661024,-2015.36610077,-2015.36609283,-2015.36604636
2013-07-01 09:24:00 PDT,-2036.15518828,-2036.15522984,-2036.15521051,-2036.1552666,-2036.15521273,-2036.15519674,-2036.15519483,-2036.15518681,-2036.15513998
2013-07-01 09:25:00 PDT,-2056.88847318,-2056.88851504,-2056.88849566,-2056.888552,-2056.88849798,-2056.88848186,-2056.88847965,-2056.88847156,-2056.88842438
2013-07-01 09:26:00 PDT,-2077.56553488,-2077.56557703,-2077.5655576,-2077.56561419,-2077.56556001,-2077.56554377,-2077.56554127,-2077.56553311,-2077.56548557
2013-07-01 09:27:00 PDT,-2098.18596122,-2098.18600385,-2098.18598853,-2098.18604137,-2098.18598642,-2098.18597032,-2098.18596701,-2098.18596761,-2098.18592238
2013-07-01 09:28:00 PDT,-2118.74934408,-2118.74938699,-2118.74937181,-2118.74942468,-2118.74936968,-2118.74935346,-2118.74934977,-2118.74935061,-2118.74930503
2013-07-01 09:29:00 PDT,-2139.25527674,-2139.25531973,-2139.25530016,-2139.25535744,-2139.25530287,-2139.25528627,-2139.25528286,-2139.25527449,-2139.25522593
2013-07-01 09:30:00 PDT,-2159.70335366,-2159.70339692,-2159.70337731,-2159.70343482,-2159.70338013,-2159.70336341,-2159.70335969,-2159.70335125,-2159.70330236
2013-07-01 09:31:00 PDT,-2180.09289249,-2180.09319566,-2180.09320244,-2180.09323226,-2180.0932015,-2180.09317199,-2180.09312152,-2180.09317942,-2180.09316177
2013-07-01 09:32:00 PDT,-2200.42405398,-2200.42435912,-2200.42436604,-2200.42439588,-2200.42436517,-2200.42433547,-2200.42428438,-2200.42434265,-2200.42432488
2013-07-01 09:33:00 PDT,-2220.69616206,-2220.69646909,-2220.69647614,-2220.696506,-2220.69647535,-2220.69644546,-2220.69639376,-2220.69645238,-2220.69643449
2013-07-01 09:34:00 PDT,-2240.90930209,-2240.90925207,-2240.90926209,-2240.90924938,-2240.90921145,-2240.90920006,-2240.90927029,-2240.90927953,-2240.90927747
2013-07-01 09:35:00 PDT,-2261.0616405,-2261.06195256,-2261.0619655,-2261.06198981,-2261.06195948,-2261.06192971,-2261.06187495,-2261.06194571,-2261.06192854
2013-07-01 09:36:00 PDT,-2281.15461028,-2281.15464968,-2281.15466317,-2281.15465083,-2281.15467152,-2281.15467988,-2281.15463902,-2281.15466721,-2281.15467091
2013-07-01 09:37:00 PDT,-2301.18620806,-2301.18652232,-2301.18652992,-2301.18655981,-2301.18652945,-2301.18649881,-2301.18644472,-2301.18650468,-2301.18648634
2013-07-01 09:38:00 PDT,-2321.15718216,-2321.15749818,-2321.15750591,-2321.1575358,-2321.15750552,-2321.15747471,-2321.15742002,-2321.15748031,-2321.15746185
2013-07-01 09:39:00 PDT,-2341.06677396,-2341.06709169,-2341.06709956,-2341.06712944,-2341.06709925,-2341.06706826,-2341.06701298,-2341.06707358,-2341.06705502
2013-07-01 09:40:00 PDT,-2360.91460427,-2360.91492368,-2360.91493168,-2360.91496155,-2360.91493145,-2360.91490029,-2360.91484443,-2360.91490534,-2360.91488667
2013-07-01 09:41:00 PDT,-2380.70029461,-2380.70061686,-2380.70063176,-2380.70065479,-2380.70062545,-2380.70059459,-2380.70053588,-2380.70061043,-2380.70059257
2013-07-01 09:42:00 PDT,-2400.42347484,-2400.42379871,-2400.42381394,-2400.42383675,-2400.42380759,-2400.42377656,-2400.4237172,-2400.42379236,-2400.42377439
2013-07-01 09:43:00 PDT,-2420.0837738,-2420.08409801,-2420.08410642,-2420.08413623,-2420.08410644,-2420.08407479,-2420.08401719,-2420.08407899,-2420.08406001
2013-07-01 09:44:00 PDT,-2439.68081878,-2439.68114457,-2439.68115312,-2439.6811829,-2439.68115323,-2439.68112141,-2439.68106324,-2439.68112532,-2439.68110625
2013-07-01 09:45:00 PDT,-2459.2145725,-2459.21459499,-2459.21457945,-2459.21463343,-2459.21457907,-2459.21454711,-2459.21451312,-2459.21455129,-2459.21453211
2013-07-01 09:46:00 PDT,-2478.6840143,-2478.68397099,-2478.68402647,-2478.68407445,-2478.68400521,-2478.68412766,-2478.68395108,-2478.68399715,-2478.68397789
2013-07-01 09:47:00 PDT,-2498.08926936,-2498.08927506,-2498.08928014,-2498.0892646,-2498.08921317,-2498.08924534,-2498.08928935,-2498.08929902,-2498.08929633
2013-07-01 09:48:00 PDT,-2517.42952451,-2517.42948056,-2517.42954504,-2517.42958483,-2517.42951695,-2517.42963864,-2517.42945917,-2517.42952117,-2517.42950257
2013-07-01 09:49:00 PDT,-2536.70500728,-2536.70500345,-2536.70502405,-2536.70500946,-2536.70503953,-2536.70501693,-2536.70499518,-2536.70503014,-2536.70503467
2013-07-01 09:50:00 PDT,-2555.9148193,-2555.91477518,-2555.91483201,-2555.91488012,-2555.91481072,-2555.91493527,-2555.91475443,-2555.91480125,-2555.91478162
2013-07-01 09:51:00 PDT,-2575.05900553,-2575.05896121,-2575.05901837,-2575.0590665,-2575.05899708,-2575.05912212,-2575.05894026,-2575.05898726,-2575.05896754
2013-07-01 09:52:00 PDT,-2594.1370878,-2594.13704329,-2594.13710077,-2594.13714891,-2594.13707948,-2594.137205,-2594.13702213,-2594.1370693,-2594.1370495
2013-07-01 09:53:00 PDT,-2613.14888283,-2613.14888898,-2613.14889262,-2613.14887788,-2613.14882091,-2613.14885569,-2613.14890467,-2613.14891206,-2613.14890906
2013-07-01 09:54:00 PDT,-2632.09356584,-2632.09352076,-2632.09358823,-2632.09362692,-2632.09355935,-2632.09368423,-2632.09349806,-2632.09356286,-2632.09354368
2013-07-01 09:55:00 PDT,-2650.97142344,-2650.97141928,-2650.97144276,-2650.9714257,-2650.97145971,-2650.97143498,-2650.97140998,-2650.97144981,-2650.97145474
2013-07-01 09:56:00 PDT,-2669.78153689,-2669.78149168,-2669.78155037,-2669.78159851,-2669.78152912,-2669.78165644,-2669.78146971,-2669.78151751,-2669.7814974
2013-07-01 09:57:00 PDT,-2688.52399373,-2688.52394834,-2688.52400733,-2688.52405546,-2688.52398609,-2688.52411383,-2688.52392617,-2688.52397413,-2688.52395394
2013-07-01 09:58:00 PDT,-2707.19832414,-2707.19827859,-2707.19833787,-2707.19838598,-2707.19831664,-2707.1984448,-2707.19825623,-2707.19830433,-2707.19828406
2013-07-01 09:59:00 PDT,-2725.80420003,-2725.80415413,-2725.8042239,-2725.80426157,-2725.80419446,-2725.80432167,-2725.80413038,-2725.80419733,-2725.80417772
2013-07-01 10:00:00 PDT,-2744.34129911,-2744.34125306,-2744.34132328,-2744.34136073,-2744.34129373,-2744.34142138,-2744.34122911,-2744.34129647,-2744.34127678
2013-07-01 10:01:00 PDT,-2770.52901516,-2770.5285452,-2770.52907454,-2770.52896471,-2770.52915483,-2770.52924254,-2770.52895296,-2770.52902476,-2770.52899566
2013-07-01 10:02:00 PDT,-2796.47061551,-2796.47014555,-2796.47067505,-2796.47056489,-2796.4707555,-2796.47084318,-2796.47055304,-2796.47062481,-2796.47059571
2013-07-01 10:03:00 PDT,-2822.16084376,-2822.16037412,-2822.16090341,-2822.16079299,-2822.16098398,-2822.16107159,-2822.16078106,-2822.16085276,-2822.16082365
2013-07-01 10:04:00 PDT,-2847.5945765,-2847.59410729,-2847.59463625,-2847.5945256,-2847.59471689,-2847.5948044,-2847.59451359,-2847.59458519,-2847.59455611
2013-07-01 10:05:00 PDT,-2872.7667207,-2872.76625321,-2872.76680223,-2872.76666842,-2872.766866,-2872.76695423,-2872.76665559,-2872.76676533,-2872.76673627
2013-07-01 10:06:00 PDT,-2897.67222066,-2897.67175408,-2897.6723021,-2897.67216832,-2897.67236594,-2897.67245397,-2897.67215543,-2897.67226478,-2897.67223578
2013-07-01 10:07:00 PDT,-2922.30604987,-2922.30558351,-2922.3061097,-2922.30599875,-2922.30619033,-2922.30627726,-2922.30598656,-2922.30605765,-2922.3060287
2013-07-01 10:08:00 PDT,-2946.66321126,-2946.66274622,-2946.66327106,-2946.66316012,-2946.6633516,-2946.66343825,-2946.66314788,-2946.66321873,-2946.66318985
2013-07-01 10:09:00 PDT,-2970.73874592,-2970.73828255,-2970.73880565,-2970.73869479,-2970.73888606,-2970.73897239,-2970.73868251,-2970.73875308,-2970.7387243
2013-07-01 10:10:00 PDT,-2994.52772493,-2994.52726424,-2994.52780561,-2994.52767259,-2994.52786935,-2994.52795611,-2994.52765955,-2994.52776696,-2994.52773831
2013-07-01 10:11:00 PDT,-3018.02525791,-3018.02479921,-3018.0253383,-3018.02520565,-3018.02540194,-3018.02548828,-3018.02519259,-3018.02529937,-3018.02527085
2013-07-01 10:12:00 PDT,-3041.22648505,-3041.22602788,-3041.22654444,-3041.22643412,-3041.22662417,-3041.22670929,-3041.22642176,-3041.22649141,-3041.22646298
2013-07-01 10:13:00 PDT,-3064.12657735,-3064.12612265,-3064.12663656,-3064.12652654,-3064.12671599,-3064.12680063,-3064.12651418,-3064.12658343,-3064.12655514
2013-07-01 10:14:00 PDT,-3086.72074515,-3086.72029326,-3086.72080412,-3086.7206945,-3086.7208832,-3086.72096731,-3086.72068213,-3086.72075093,-3086.7207228
2013-07-01 10:15:00 PDT,-3109.0042301,-3109.00378193,-3109.00430884,-3109.00417844,-3109.00437172,-3109.00445594,-3109.00416539,-3109.00426909,-3109.00424122
2013-07-01 10:16:00 PDT,-3130.97228406,-3130.97183738,-3130.97239777,-3130.9717828,-3130.97238318,-3130.97240329,-3130.97220374,-3130.97236151,-3130.97233385
2013-07-01 10:17:00 PDT,-3152.62027923,-3152.6198353,-3152.62037258,-3152.61978171,-3152.62037432,-3152.62039404,-3152.62020112,-3152.62032302,-3152.62029547
2013-07-01 10:18:00 PDT,-3173.94353157,-3173.94309128,-3173.94362428,-3173.94303801,-3173.94362613,-3173.94364568,-3173.9434539,-3173.94357477,-3173.94354744
2013-07-01 10:19:00 PDT,-3194.93742676,-3194.93699046,-3194.93751874,-3194.93693757,-3194.9375207,-3194.93754007,-3194.93734959,-3194.93746934,-3194.93744224
2013-07-01 10:20:00 PDT,-3215.5977265,-3215.5978161,-3215.59770945,-3215.59785051,-3215.59761727,-3215.59762172,-3215.59775782,-3215.59773025,-3215.59772521
2013-07-01 10:21:00 PDT,-3235.91889016,-3235.91888429,-3235.91896547,-3235.91841198,-3235.91895159,-3235.91897072,-3235.91881437,-3235.91892891,-3235.91890245
2013-07-01 10:22:00 PDT,-3255.89762281,-3255.89762136,-3255.89766693,-3255.89752242,-3255.89768943,-3255.89768534,-3255.89760182,-3255.89768029,-3255.89768773
2013-07-01 10:23:00 PDT,-3275.52840706,-3275.52840141,-3275.52846277,-3275.5279394,-3275.5284643,-3275.52848281,-3275.52833428,-3275.52841414,-3275.52838811
2013-07-01 10:24:00 PDT,-3294.80754051,-3294.80753491,-3294.80759565,-3294.80707836,-3294.80759727,-3294.80761555,-3294.80746843,-3294.8075473,-3294.80752159
2013-07-01 10:25:00 PDT,-3313.73068008,-3313.7306822,-3313.73066841,-3313.73080626,-3313.73057326,-3313.73057787,-3313.73071246,-3313.73068914,-3313.73068377
2013-07-01 10:26:00 PDT,-3332.29257093,-3332.29256532,-3332.29264191,-3332.29212047,-3332.29262967,-3332.29264759,-3332.29249879,-3332.29260585,-3332.29258098
2013-07-01 10:27:00 PDT,-3350.49001928,-3350.49001773,-3350.49006708,-3350.48991428,-3350.49009108,-3350.49008686,-3350.48999677,-3350.49008168,-3350.49008955
2013-07-01 10:28:00 PDT,-3368.31774376,-3368.31773839,-3368.31779625,-3368.31730652,-3368.31779817,-3368.31781542,-3368.31767498,-3368.31774947,-3368.31772512
2013-07-01 10:29:00 PDT,-3385.77219308,-3385.77218778,-3385.77224483,-3385.77176265,-3385.77224681,-3385.77226378,-3385.77212524,-3385.77219854,-3385.77217458
2013-07-01 10:30:00 PDT,-3402.84921324,-3402.84921548,-3402.84919908,-3402.84934428,-3402.8491,-3402.84910475,-3402.84924743,-3402.84921976,-3402.84921404
2013-07-01 10:31:00 PDT,-3419.54380511,-3419.54380206,-3419.54383712,-3419.54380105,-3419.54347444,-3419.54389444,-3419.54379232,-3419.54380148,-3419.54377852
2013-07-01 10:32:00 PDT,-3435.85282677,-3435.85282574,-3435.85286405,-3435.85282185,-3435.8531397,-3435.85288616,-3435.85281513,-3435.85287694,-3435.85288511
2013-07-01 10:33:00 PDT,-3451.77135117,-3451.77134832,-3451.77136725,-3451.77134805,-3451.77103156,-3451.77143448,-3451.77134013,-3451.77132239,-3451.77130006
2013-07-01 10:34:00 PDT,-3467.29590142,-3467.29589862,-3467.29591724,-3467.29589829,-3467.29558839,-3467.29598316,-3467.29589049,-3467.29587309,-3467.29585121
